project_id,project_track_number,project_name,project_code,project_description,project_start_date,project_end_date,fk_funder_id,project_cost,fk_funding_status_id,project_is_default,project_created_by,project_last_modified_by,project_created_date,project_last_modified_date,fk_approval_id,fk_status_id
127,PRCT-12377,Uganda leadership development initiative Cohort 3 - Year 1,EDU127,Uganda leadership development initiative Cohort 3 - Year 1,2020-11-16,2021-12-31,5,"457577776.00",3,"0",69,69,2021-10-29,2021-10-29 11:32:19,21202,783
128,PRCT-85374,WTP230 rainwater harvest,WTP230,WTP230 rainwater harvest,2020-01-01,2022-06-30,2,"0.00",2,"0",24,24,2021-10-29,2021-10-29 18:31:03,364,296
129,PRCT-61474,TZ0836 - FPCT Shelui,TZ0836,FPCT Shelui,2021-07-01,"0000-00-00",2,"0.00",2,"0",424,424,2021-11-02,2021-11-02 12:40:22,364,296
130,PRCT-71389,Covid - 19 Allocation For TZ0836 - FPCT Shelui,TZ0836,TZ0836 - FPCT Shelui,2021-07-01,"0000-00-00",2,"0.00",2,"0",424,424,2021-11-02,2021-11-02 12:59:07,364,296
131,PRCT-62121,Northern Base Aquaculture and Horticulture for sustainable,IGP132,Northern Base Aquaculture and Horticulture for sustainable,2018-06-01,2025-12-31,2,"0.00",2,"0",31,31,2021-11-03,2021-11-03 14:03:32,364,296
132,PRCT-20100,CHURCH CONTRIBUTION,P091,CHURCH CONTRIBUTION,2021-11-01,2030-09-30,2,"0.00",2,"0",31,31,2021-11-03,2021-11-03 14:22:25,364,296
133,PRCT-42843,P91 church contribution,P091,P91 church contribution,2021-10-01,2022-12-31,2,"0.00",2,"0",31,31,2021-11-03,2021-11-03 14:47:34,364,296
134,PRCT-20192,IGP 138 Start your own Business among Registered Youth in Tanzania,IGP 138,IGP 138 Start your own Business among Registered Youth in Tanzania,2020-01-01,2022-03-31,2,"0.00",2,"0",24,24,2021-11-04,2021-11-04 10:42:06,364,296
135,PRCT-73660,IGP 129 - LIVELIHOOD INITIATIVE THROUGH DAIRY CATTLE (COW) HUSB,IGP 129,IGP 129 - LIVELIHOOD INITIATIVE THROUGH DAIRY CATTLE (COW) HUSB,2019-01-01,"0000-00-00",2,"0.00",2,"0",24,24,2021-11-04,2021-11-04 13:17:46,364,296
136,PRCT-16366,Vocational Equipment For TZ0147,159,Vocational Equipment For TZ0147,2019-05-01,2023-09-01,2,"0.00",2,1,424,424,2021-11-06,2021-11-06 06:50:51,364,296
137,PRCT-19508,Improved Sanitation Facilities for 10 beneficiaries TZ0672,232,TZ0672- The intervention is aimed to provide 10 beneficiaries an access to improved sanitation facilities.,2021-02-08,"0000-00-00",2,"0.00",2,"0",23,23,2021-11-07,2021-11-07 07:33:16,364,296
138,PRCT-40743,Improve Learning Environment At TZ0160,149,This intervention aims at providing a favorable teaching and learning environment to achieve the four desired outcomes for 197 beneficiaries at TZ0160 through finishing of four classrooms started by the ICP through local contribution.,2021-09-01,2022-12-31,2,"0.00",2,"0",30,30,2021-11-08,2021-11-08 12:27:27,364,296
139,PRCT-26786,MICROENTERPRISE ACTIVITIES FOR REGISTERED CSP CAREGIVERS,130,Completion of these activity will reduce and address daily dependency of 320 CSP caregivers/mothers of the targeted projects through giving them income generating opportunities by October 2017,2021-10-01,2021-11-08,2,"0.00",2,"0",30,30,2021-11-08,2021-11-08 12:35:38,364,296
140,PRCT-85176,Vocation Training Equipments for TZ0340,R340,Vocation Training Equipments for TZ0340,2019-10-25,"0000-00-00",2,"0.00",2,"0",424,424,2021-11-08,2021-11-08 18:02:32,364,296
141,PRCT-34975,"IFP-168 Shelter Construction for Disaster Affected Beneficiaries in Kagera, Morogoro, Dodoma, Mara, Iringa, Simiyu, Tabora, Dar es salaam and Singida regions
",Infra-168,"Shelter Construction for Disaster Affected Beneficiaries in Kagera, Morogoro, Dodoma, Mara, Iringa, Simiyu, Tabora, Dar es salaam and Singida regions
",2021-08-01,2022-11-30,2,"590164774.00",2,"0",100,100,2021-11-09,2021-11-09 13:50:59,364,296
142,PRCT-15393,Economic Empowerment For 110 Caregivers Of Morogoro,IGP161,Economic Empowerment For 110 Caregivers Of Morogoro,2021-09-01,2029-12-31,2,"0.00",2,"0",31,31,2021-11-11,2021-11-11 12:38:06,364,296
143,PRCT-16928,"CONSTRUCTION FOR CLASSROOM,TOILET ETC",IFP 346,"CONSTRUCTION FOR CLASSROOM,TOILET ETC",2021-10-01,2030-12-31,2,"0.00",2,"0",31,31,2021-11-11,2021-11-11 14:04:56,364,296
144,PRCT-51525,Devices for accessing online learning for 178 Students,EDU131,"	
This is an intervention to enable University and post-secondary students to access online studies and to meet their course requirements, that they may achieve their cognitive development outcomes.",2021-09-01,2022-06-30,5,"6500000.00",3,"0",588,588,2021-11-12,2021-11-12 06:03:57,21202,783
145,PRCT-68554,Students' assistance for Laptops to aid online learning,EDU132,This is an intervention aiming at availing laptops and tablets for 97 children. 10 FCPs also request for assistance to set up learning centers.,2021-12-01,2022-07-31,5,"277500000.00",3,"0",588,588,2021-11-12,2021-11-12 06:26:40,21202,783
146,PRCT-1064, Construction of Six standard Classrooms,116,The general objective of this activity is to enhance and improve the overall learning environment of the registered children at TZ-332,2013-05-01,"0000-00-00",2,"0.00",2,"0",23,23,2021-11-12,2021-11-12 08:30:40,364,296
147,PRCT-23707,Classroom Construction at TZ0338,IFR- 205 ,Classroom Construction at TZ0338,2020-11-07,2021-12-31,2,"-3681100.00",2,"0",98,98,2021-11-12,2021-11-12 11:26:15,364,296
148,PRCT-32823,Construction Of Toilets At Kiomboi Cluster,209,The intention of this CIV is to improve toilet facilities to solve sanitation challenges at the churches that place beneficiaries at risk of frequent sickness caused by poor environment in the toilets as well as place the centres at risk of being closed,2019-02-01,2020-03-31,2,"2100000.00",2,"0",424,424,2021-11-17,2021-11-17 13:35:27,364,296
149,PRCT-48585,DRF 111-Drought Fund,DRF-111,DRF 111-Drought Fund,2023-02-01,2023-03-29,1,"0.00",1,"0",1,1,2021-11-25,2021-11-25 12:14:48,1225318,293
150,PRCT-72759,WTP209 Construction Of Toilets At Kiomboi Cluster,WTP209,WTP209 Construction Of Toilets At Kiomboi Cluster,2021-07-01,"0000-00-00",2,"0.00",2,"0",24,24,2021-11-30,2021-11-30 09:05:33,364,296
151,PRCT-63710,"Safe Water Supply Systems for UG0230, UG0227, and UG0434",WTP173,The main objective of this activity to reduce the occurrence of water borne illnesses among the registered beneficiaries through installation of a motorized borehole to provide safe water at the FCP and the nearby communities. This will also reduce the burden of searching for water which has been left for women.,2021-11-20,2022-11-20,5,"104014110.00",3,"0",588,588,2021-12-20,2021-12-20 12:15:06,21202,783
152,PRCT-70114,"Solar power Installation at 6 FCPs
",IFP269,The purpose of this intervention is to improve child development programming through the installation of a reliable power supply system,2021-12-01,2022-07-25,5,"14400000.00",3,"0",588,588,2022-01-04,2022-01-04 14:07:58,21202,783
153,PRCT-80882,Underground Water Tank Intervention ,WTP175,CIV for Underground Water Tank Intervention ,2021-12-01,2023-01-31,5,"66492941.00",3,"0",67,67,2022-01-05,2022-01-05 04:44:09,21202,783
154,PRCT-30016,CHS funded -2021 University education for 50 students,EDU129,CHS funded -2021 University education for 50 students,2021-05-01,2026-04-30,5,"993595760.00",3,"0",588,588,2022-01-12,2022-01-12 09:04:17,21202,783
155,PRCT-44651,"	
Uganda leadership development initiative Cohort 1 -Year 3",EDU128,"	
Uganda leadership development initiative Cohort 1 -Year 3",2021-04-01,2023-12-31,5,"127495100.00",3,"0",588,588,2022-01-12,2022-01-12 09:21:29,21202,783
156,PRCT-38962,Hepatitis B prevention interventions in Kisoro & Kabale,HH010,Hepatitis B prevention interventions in Kisoro & Kabale,2021-01-01,2023-04-30,5,"50000.00",3,"0",69,69,2022-01-26,2022-01-26 19:20:28,21202,783
157,PRCT-61307,IGP-149 - Bee keeping for caregiver economic empowerment,IGP-149,The intervention is aimed at increasing incomes of caregivers.This will entail marketing of honey produced by the caregivers.,2022-01-01,2023-01-31,1,"2500000.00",1,"0",39,39,2022-02-04,2022-02-04 11:35:15,354,295
158,PRCT-74320,WTP169 - Rain Harvesting and Storage Facilities - Marsabit cluster ,WTP169,"CKE seeks funding to increase rain harvesting and storage capacity for 8 projects in Marsabit cluster through, installation of polyethylene (poly) plastic water tanks, guttering and distribution system.",2020-08-03,2021-04-30,1,"7335120.00",1,"0",39,39,2022-02-09,2022-02-09 17:19:46,354,295
159,PRCT-4600,"Water supply systems for UG1005, UG0647 and UG0629",WTP176,"Water supply systems for UG1005, UG0647 and UG0629",2021-11-15,2024-01-06,5,"287830261.00",3,"0",69,69,2022-02-24,2022-02-24 12:53:53,21202,783
160,PRCT-53945,"Water interventions for UG0681, UG0686 and UG0679",WTP170,Motorised Borehole. The purpose of this intervention is to reduce the occurrence of waterborne diseases and improve child development programming at 3 FCPs through installation of reliable water supply systems,2021-05-01,2022-07-31,5,"218769581.00",3,"0",69,69,2022-03-03,2022-03-03 11:08:22,21202,783
161,PRCT-79877,Shelter intervention for 16 most Vulnerable Children,IFP266,"The children are living under the care of very poor caregivers, majority are single mothers and some are elderly. The children are living at risk.",2021-04-01,2023-12-31,5,"197952000.00",3,"0",69,69,2022-03-03,2022-03-03 11:17:51,21202,783
162,PRCT-87313,Shelter intervention for 14 households,IFP267,The purpose of this intervention is to provider decent shelter for 14 families.,2021-11-01,2022-12-31,5,"172733500.00",3,"0",69,69,2022-03-03,2022-03-03 11:29:02,21202,783
163,PRCT-78706,Parental Education Intervention for 37 ICPs in Northern UG,PED102,Parental education training of trainers will take place at Cluster level. This will be followed up by regular training of Caregivers at ICP level. The Caregivers will learn both positive parenting as well as livelihood skills.,2018-01-01,2022-07-31,5,"155480000.00",3,"0",69,69,2022-03-03,2022-03-03 11:59:07,21202,783
164,PRCT-67416,Animal husbandry for Soroti Kumi cluster- Northern Region,IGP143,This is an intervention designed to assist Caregivers to undertake animal husbandry for income generation.,2018-01-01,2022-08-31,5,"571000.00",3,"0",69,69,2022-03-03,2022-03-03 12:20:15,21202,783
165,PRCT-70876,IGP 165 Caregivers and Youth empowerment Bukoba and Misenyi clusters,IGP 165,IGP 165 Caregivers and Youth empowerment Bukoba and Misenyi clusters,2022-02-01,2025-12-31,2,"0.00",2,"0",31,31,2022-03-07,2022-03-07 07:55:12,364,296
166,PRCT-7362,Carpentry Project for TZ0234,165,The intervention will enhance an existing carpentry workshop at TZ0234. It is important toward giving a platform for adolescents to cultivate unique vocational skills and interests for their future career life,2022-03-01,2023-03-31,2,"0.00",2,"0",30,30,2022-03-11,2022-03-11 07:25:24,364,296
167,PRCT-22188,Borehole Drilling for 4 FCPs of Busega and Mbulu Cluster,239,"The project will engage borehole drilling, construction of riser tank, hand washing and domestic point for community to access water to provide clean and safe water for 4 FCPs from Busega TZ0615, TZ0616, TZ0990 and one FCP from Mbulu TZ0381.",2021-12-01,2022-12-31,2,"0.00",2,"0",30,30,2022-03-11,2022-03-11 07:33:06,364,296
168,PRCT-47501,Construction of Classrooms for 9 FCPs,174,"This intervention intends to support nine (9) FCPs of Korogwe, Same, Mwanga, Nyumba ya Mungu, Busega, Singida and Mbulu to construct 27 new classrooms with each FCP constructing 3 new classrooms",2022-03-01,2023-12-31,2,"0.00",2,"0",30,30,2022-03-11,2022-03-11 07:38:57,364,296
169,PRCT-62838,"Improved Toilet for TZ0106,TZ0297,TZ0380,TZ0386 & TZ1813",243,"	
This intervention seeks to solve the problem of lack of toilets at the FCPs by constructing 46 units of toilets to accommodate 923 registered beneficiaries and minimize communicable diseases",2022-01-05,2022-12-31,2,"0.00",2,"0",28,28,2022-03-15,2022-03-15 09:14:13,364,296
170,PRCT-57740,"WTP176-Provide Water Through Drilling of A borehole at KE0278

",WTP176,"CKE requests for funding to support provision of potable water through drilling of a borehole at KE0278 and offer accompanying sanitation/hygiene training, and project sustainability engagements.
",2021-01-01,2021-01-31,1,"5050000.00",1,"0",39,39,2022-03-16,2022-03-16 09:16:03,354,295
171,PRCT-20097,"Caregivers' IGAs Kigoma, Simiyu,Moshi & Nyumba ya Mungu FCPs",171,"The project will enhance caregiver’s income through soap production factory at TZ0253 in Kigoma and small capital for caregivers from Moshi, Nyumba ya Mungu, Bariadi, Busega and Maswa. They will be trained on business skills, soap processing and packaging",2021-10-15,"0000-00-00",2,"0.00",2,"0",225,225,2022-03-16,2022-03-16 15:37:15,364,296
172,PRCT-38783,Uganda leadership development initiative Cohort 3-Year 2to5,EDU133,Uganda leadership development initiative Cohort 3-Year 2to5,2022-02-01,2026-01-31,5,"0.00",3,"0",742,742,2022-03-18,2022-03-18 07:56:01,21202,783
173,PRCT-18085,Economic Empowerment for 127 Survival Caregivers from 9 FCPs,144,This intervention aims at providing skills and resources for economic empowerment to 120 survival mothers/caregivers to become economically self- supporting and care for their children well towards realizing the intended outcomes by December 2019.,2019-02-15,2022-05-31,2,"151925985.00",2,"0",225,225,2022-03-26,2022-03-26 10:30:30,364,296
174,PRCT-75539,"Improve Learning environment At TZ0152, TZ0364 and TZ0843",170,"This intervention intends to support TZ0152, TZ0364 and TZ0843 to complete Six classrooms and construct new seven classrooms to enhance program delivery. Currently beneficiaries learn in the unfinished buildings, in a church hall and under tree shade.",2021-11-01,2022-06-30,2,"96423500.00",2,"0",225,225,2022-03-28,2022-03-28 12:32:26,364,296
175,PRCT-89694,House construction for 21 beneficiaries in Arusha,175,This intervention intends to solve a problem of poor housing for 21 beneficiaries from 5 Frontline church partners in Arusha. These families own land which some of them bought by using gifts sent to them by their sponsors.,2022-03-29,2023-11-30,2,"0.00",2,1,30,30,2022-03-29,2022-03-29 07:01:47,364,296
176,PRCT-79390,"Morogoro, Moshi, Mang'ola, Arusha and Ifakara Caregiver IGA",174,"	
This Intervention intends to support 338 caregivers grow their business thus increase household income to afford providing for their families",2022-02-01,2023-10-31,2,"0.00",2,"0",30,30,2022-03-29,2022-03-29 07:11:07,364,296
177,PRCT-71097,TZ0852 - Sponsorship Launch,INT-000002,This FCP is unable to properly Launch the program because they lack necessary facilities and the church cannot afford the facilities through Local resource mobilization as they are now engaged in beneficiary registration and staff recruitment of CDW,2022-03-01,2022-12-31,2,"0.00",2,"0",30,30,2022-03-29,2022-03-29 07:18:56,364,296
178,PRCT-64154,Improve Sanitation Facilities at TZ0843 in Kigoma Ujiji,240,This intervention intends to build 10 new latrines for TZ0843 to enable the FCP properly serve 187 registered Children. It will enable practical training for children on good hygiene practices and protect them from communicable diseases,2021-12-12,2022-08-31,2,"20911200.00",2,"0",225,225,2022-04-05,2022-04-05 06:37:51,364,296
179,PRCT-69589,Sponsorship Launch,P0370,Sponsorship Launch,2022-04-01,2024-06-30,1,"607500.00",1,"0",39,39,2022-04-05,2022-04-05 12:33:01,354,295
180,PRCT-71430,Toilet construction for 6 FCPs for Misenyi and Bukoba cluster,244,Toilet construction for 6 FCPs for Misenyi and Bukoba cluster,2022-04-01,2023-12-31,2,"0.00",2,"0",31,31,2022-04-08,2022-04-08 16:19:46,364,296
181,PRCT-47973,"Learning material for TZ285,TZ0286,TZ0287,TZ0288,TZ0372,TZ0281",105,"Learning material for TZ285,TZ0286,TZ0287,TZ0288,TZ0372,TZ0281",2022-04-01,2023-12-31,2,"0.00",2,"0",31,31,2022-04-08,2022-04-08 16:21:57,364,296
182,PRCT-84829,Oral and dental health improvement intervention,HH011,Oral and dental health improvement intervention,2022-03-07,2023-03-07,5,"0.00",3,"0",742,742,2022-04-12,2022-04-12 20:30:42,21202,783
183,PRCT-77892,Top fees for 198 vocational students for 2 semesters,NFE191,Top fees for 198 vocational students for 2 semesters,2022-04-01,2023-03-31,5,"0.00",3,"0",742,742,2022-04-12,2022-04-12 20:46:54,21202,783
184,PRCT-54254,Parental Education Intervention for 38 ICPs in Central UG,PED104 ,Parental Education Intervention for 38 ICPs in Central UG,2021-02-02,2022-12-31,5,"159220000.00",3,"0",69,69,2022-05-05,2022-05-05 06:33:36,21202,783
185,PRCT-44396,"Borehole for 5 FCPs of Bariadi, Itilima and Busega Clusters.",WTP236,"Borehole for 5 FCPs of Bariadi, Itilima and Busega Clusters.",2022-04-01,2023-02-28,2,"0.00",2,"0",24,24,2022-05-06,2022-05-06 06:57:28,364,296
186,PRCT-60415,"IGA for TZ0682, TZ0354 and TZ0834 Caregivers",IGA 172,"IGA for TZ0682, TZ0354 and TZ0834 Caregivers",2022-04-01,2023-07-31,2,"74000000.00",2,1,31,31,2022-05-06,2022-05-06 07:36:32,364,296
187,PRCT-1340,R206 Learning Materials (LMT),R206,Play Material CIV For TZ082,2019-05-01,2023-06-30,2,"933275.00",2,1,98,98,2022-05-06,2022-05-06 08:53:56,364,296
188,PRCT-2945,Finishing of Classrooms in 11 FCPs of Songea Cluster,172,Finishing of Classrooms in 11 FCPs of Songea Cluster,2022-05-01,2023-02-28,2,"195300000.00",2,"0",31,31,2022-05-11,2022-05-11 12:00:52,364,296
189,PRCT-74250,Improved toilets for 4 FCPs of Korogwe and Hedaru Clusters,"	242","The intervention intends to support four FCPs TZ0295, TZ1811, TZ0184 and TZ0185 from Korogwe and Hedaru with improved 46 units of toilets to enhance hygiene and sanitation practices",2022-01-25,"0000-00-00",2,"0.00",2,"0",225,225,2022-05-11,2022-05-11 13:02:23,364,296
190,PRCT-48558,P100 - Beneficiary Support,P100 ,Beneficiary Support,2022-05-01,"0000-00-00",7,"0.00",4,1,1598,1598,2022-05-12,2022-05-12 06:01:36,3465069,2147
191,PRCT-1820,P351 - Survival Intervention Funds,P351,Survival Intervention Funds,2022-05-01,"0000-00-00",7,"0.00",4,"0",1598,1598,2022-05-12,2022-05-12 06:06:12,3465069,2147
192,PRCT-21926,"P200 – Beneficiary, Family and Church Gifts",P200,"Beneficiary, Family and Church Gifts",2022-05-01,"0000-00-00",7,"0.00",4,"0",1598,1598,2022-05-12,2022-05-12 06:06:45,3465069,2147
193,PRCT-4617,P330 – HVC OVC Grants,P330,HVC OVC Grants,2022-05-01,"0000-00-00",7,"0.00",4,"0",1598,1598,2022-05-12,2022-05-12 06:07:12,3465069,2147
